1000
107.10, 348.98, 33.94
401.49, 468.26, 14.76
302.50, 482.44, 37.36
380.90, 444.28, 7.82
345.61, 375.13, 53.72
208.12, 417.42, 26.06
146.03, 352.81, 55.79
136.77, 304.37, 39.47
18.28, 381.42, 16.14
269.28, 347.05, 27.78
495.44, 499.00, 31.67
371.91, 474.69, 44.66
175.98, 295.51, 52.71
464.92, 491.29, 42.58
5.68, 371.11, 40.69
465.59, 470.82, 28.91
107.85, 203.00, 46.95
441.34, 451.80, 44.22
261.50, 472.22, 49.84
424.22, 491.17, 0.97
447.14, 497.98, 33.73
64.53, 279.06, 12.09
100.56, 399.59, 11.47
468.00, 468.03, 51.41
395.31, 397.80, 6.30
183.02, 191.60, 20.20
78.25, 108.61, 50.27
294.26, 486.73, 22.03
173.65, 174.64, 28.98
247.14, 305.14, 50.96
308.44, 427.83, 36.26
189.46, 266.20, 31.83
61.78, 146.77, 23.75
81.77, 249.82, 34.71
164.53, 457.09, 26.97
411.69, 473.96, 35.12
132.44, 160.98, 8.89
359.13, 392.82, 45.33
75.40, 113.01, 32.03
15.55, 361.28, 37.39
41.92, 249.90, 37.60
68.64, 234.40, 12.78
400.31, 496.86, 43.01
41.38, 294.53, 44.60
485.67, 494.03, 15.04
30.88, 368.66, 23.05
117.24, 261.76, 41.96
240.42, 343.64, 51.50
178.12, 237.05, 21.56
252.19, 404.85, 26.20
309.26, 368.24, 31.56
258.16, 403.69, 44.53
466.43, 487.19, 0.55
167.03, 449.96, 23.15
182.96, 388.55, 40.12
447.51, 457.22, 25.10
437.36, 446.00, 38.86
65.00, 247.45, 31.72
103.53, 435.06, 24.43
233.73, 239.88, 28.68
126.67, 310.15, 37.95
249.15, 492.28, 2.77
380.98, 384.30, 43.78
202.99, 408.03, 25.46
190.48, 430.99, 3.93
222.72, 234.81, 6.76
291.30, 466.68, 28.05
336.47, 406.81, 38.15
147.83, 450.81, 54.58
451.06, 494.67, 21.64
67.84, 188.45, 53.18
61.69, 158.79, 2.53
54.00, 147.61, 51.51
495.51, 495.67, 2.57
346.51, 491.18, 27.02
43.41, 230.48, 6.44
213.83, 354.74, 55.50
66.42, 211.14, 44.01
299.42, 318.32, 58.78
385.34, 485.10, 12.75
294.41, 452.97, 13.30
291.92, 445.31, 55.00
441.53, 482.38, 55.10
164.97, 223.21, 2.03
446.65, 481.44, 53.84
249.20, 369.38, 18.11
344.46, 346.49, 56.00
473.45, 492.70, 0.42
294.93, 340.09, 42.11
55.60, 457.40, 12.68
241.87, 456.21, 33.71
381.91, 421.70, 28.47
404.35, 415.06, 8.73
66.13, 351.21, 53.11
260.87, 491.75, 7.55
6.71, 112.64, 36.47
84.86, 319.31, 43.48
474.12, 485.88, 2.67
263.73, 282.69, 38.01
95.03, 426.45, 41.92
141.67, 424.67, 10.67
362.19, 383.32, 33.56
34.36, 239.05, 53.14
302.90, 415.02, 54.81
431.36, 466.40, 14.83
0.40, 169.29, 33.76
293.88, 436.68, 30.34
87.34, 446.16, 6.26
333.00, 334.72, 54.43
438.14, 447.02, 51.37
279.61, 340.16, 6.76
385.07, 432.27, 46.20
493.73, 497.08, 32.12
186.91, 353.91, 57.07
372.04, 438.48, 21.29
498.57, 498.89, 45.68
457.99, 474.44, 59.42
40.89, 386.09, 35.22
3.89, 43.32, 1.46
362.59, 427.30, 49.50
40.18, 310.48, 3.96
331.98, 360.29, 4.35
335.89, 458.73, 58.19
112.22, 262.11, 34.70
49.55, 210.55, 17.61
166.23, 244.39, 17.56
433.36, 451.65, 1.61
124.42, 284.97, 0.56
227.24, 339.98, 33.28
438.83, 485.74, 43.60
428.40, 447.20, 41.12
455.38, 455.92, 5.82
4.46, 139.82, 28.90
173.94, 267.53, 19.03
401.59, 476.41, 42.65
344.98, 479.95, 38.55
441.45, 470.78, 6.42
487.04, 495.07, 32.32
467.86, 487.68, 26.46
210.67, 342.77, 54.56
456.36, 465.44, 44.04
215.69, 352.48, 30.41
300.85, 342.84, 58.38
302.48, 380.03, 9.72
203.65, 398.95, 29.85
16.59, 151.03, 28.23
80.16, 350.90, 57.86
440.92, 465.57, 42.02
211.26, 304.28, 34.96
475.13, 495.52, 32.11
95.72, 496.36, 15.70
9.84, 403.34, 28.81
135.87, 213.82, 34.22
24.32, 110.44, 57.41
493.87, 498.11, 4.79
126.18, 392.59, 55.02
245.75, 468.74, 52.72
220.69, 338.82, 51.10
399.29, 469.75, 56.89
158.04, 317.74, 57.84
490.55, 498.44, 46.09
172.87, 302.07, 40.04
397.49, 445.05, 8.54
13.52, 103.52, 3.60
267.34, 470.60, 52.89
170.89, 281.17, 15.34
111.79, 242.81, 49.38
371.91, 470.92, 2.41
242.35, 495.59, 47.01
312.20, 403.86, 53.63
359.55, 432.19, 35.75
278.97, 439.72, 36.16
337.66, 388.53, 28.41
171.91, 322.67, 5.78
121.83, 159.82, 43.01
278.57, 437.94, 25.60
242.45, 495.76, 20.16
313.59, 411.58, 33.68
310.91, 378.12, 39.40
2.15, 219.09, 32.02
57.92, 95.48, 30.01
187.95, 380.32, 5.77
70.01, 412.80, 14.79
388.24, 458.94, 59.23
435.41, 482.48, 4.54
216.06, 270.42, 51.89
89.69, 157.30, 7.34
453.49, 494.76, 31.47
317.03, 404.17, 14.10
103.92, 391.87, 48.06
175.15, 465.00, 41.18
287.64, 288.28, 12.73
138.31, 499.69, 36.56
185.46, 195.99, 31.89
48.80, 124.51, 18.31
193.70, 359.65, 43.39
102.04, 225.69, 58.13
340.68, 360.03, 39.19
122.85, 188.51, 57.83
145.79, 306.42, 19.45
382.76, 431.31, 39.20
285.87, 464.72, 42.40
225.68, 391.50, 5.47
485.98, 489.75, 10.31
371.33, 462.62, 43.52
282.77, 494.14, 41.51
16.83, 40.00, 46.88
32.44, 419.28, 0.47
318.99, 319.99, 18.65
63.59, 112.36, 27.99
74.88, 218.29, 7.37
20.57, 21.68, 50.98
490.04, 494.80, 6.02
18.63, 430.87, 52.58
392.48, 441.29, 51.69
48.89, 230.91, 46.00
182.78, 315.21, 28.47
443.66, 484.84, 57.23
262.95, 282.44, 6.52
451.92, 476.62, 20.46
228.11, 259.82, 13.64
393.43, 439.40, 2.16
293.02, 377.82, 19.15
271.37, 325.42, 54.09
324.73, 452.68, 21.18
438.84, 479.14, 8.40
25.76, 150.68, 15.34
248.21, 328.42, 7.69
320.96, 403.34, 51.98
374.13, 405.76, 26.64
408.29, 424.70, 9.39
6.81, 313.04, 7.09
302.01, 481.89, 7.46
171.06, 444.85, 12.75
88.56, 291.97, 49.75
353.54, 456.26, 30.59
92.41, 474.00, 37.19
227.33, 417.43, 1.00
275.78, 290.08, 53.09
361.35, 455.92, 45.37
32.73, 443.04, 42.76
205.44, 250.61, 35.12
148.35, 388.56, 50.14
162.53, 455.69, 8.59
140.25, 303.66, 16.28
9.55, 26.88, 8.27
44.40, 419.43, 16.23
121.11, 155.17, 38.72
12.65, 121.14, 41.41
196.75, 382.14, 32.21
418.73, 480.71, 49.89
307.37, 351.02, 12.77
84.34, 465.19, 15.12
369.85, 448.20, 6.49
300.65, 443.30, 12.36
445.55, 494.52, 35.12
94.58, 300.94, 18.35
348.43, 428.57, 28.23
237.43, 249.63, 51.40
257.48, 447.31, 13.39
377.09, 420.57, 13.70
165.12, 202.36, 13.11
457.23, 464.38, 42.34
373.32, 438.59, 27.14
330.09, 370.26, 38.16
184.00, 478.57, 48.16
236.20, 291.35, 29.58
231.64, 412.46, 24.98
176.55, 399.63, 49.13
387.81, 397.77, 27.03
204.20, 223.32, 1.65
140.66, 421.53, 55.68
373.81, 425.61, 51.80
131.12, 149.07, 28.40
73.15, 453.66, 2.91
422.53, 485.88, 48.94
281.93, 309.11, 25.99
406.17, 446.57, 47.98
22.77, 344.06, 55.12
312.28, 349.33, 51.39
450.32, 487.21, 40.67
418.10, 493.99, 5.00
227.84, 481.30, 51.90
33.88, 356.21, 53.58
131.70, 186.63, 14.18
16.95, 58.72, 13.51
261.41, 304.28, 59.22
224.60, 294.92, 13.41
383.31, 438.58, 48.31
282.74, 322.24, 39.38
358.50, 389.46, 45.15
130.10, 216.21, 51.74
364.06, 388.53, 14.39
310.72, 475.17, 13.43
274.42, 468.48, 11.81
241.77, 476.14, 45.77
187.52, 445.13, 39.52
493.97, 499.21, 1.47
222.13, 271.34, 32.84
298.36, 473.37, 35.83
440.03, 489.34, 30.95
349.51, 407.57, 1.76
123.26, 452.38, 29.40
323.88, 351.20, 11.18
222.94, 241.86, 6.97
185.74, 335.66, 50.51
156.80, 454.49, 47.78
123.19, 373.32, 10.44
329.00, 458.16, 32.18
157.06, 191.45, 26.20
340.16, 448.65, 31.93
407.91, 478.15, 2.36
411.62, 432.10, 25.40
3.54, 28.95, 13.15
126.65, 395.40, 33.85
473.63, 489.60, 2.40
256.78, 316.57, 38.36
21.62, 267.24, 15.07
254.23, 273.47, 35.04
101.09, 140.56, 10.90
16.95, 218.70, 13.21
63.43, 254.74, 59.23
329.28, 481.00, 22.13
102.77, 499.48, 48.36
16.11, 153.17, 37.06
111.12, 295.10, 21.77
380.28, 486.34, 29.82
186.74, 218.24, 53.53
485.58, 496.47, 41.63
223.40, 405.39, 34.94
365.61, 396.94, 14.29
59.95, 498.43, 39.86
339.76, 394.59, 26.08
400.91, 461.11, 26.71
369.78, 398.40, 50.08
442.58, 463.42, 36.01
351.51, 496.05, 51.34
167.47, 300.24, 33.54
472.44, 497.86, 53.71
415.31, 436.67, 25.94
336.02, 462.09, 3.79
414.03, 490.05, 16.80
24.74, 224.59, 7.12
271.66, 352.55, 14.40
203.09, 381.59, 56.64
302.12, 429.02, 43.58
317.24, 438.97, 3.94
296.90, 438.46, 13.17
486.82, 497.27, 27.04
273.89, 340.08, 42.39
373.78, 448.70, 11.99
145.70, 413.62, 13.94
212.20, 439.82, 57.05
465.30, 479.16, 54.55
355.68, 438.01, 54.74
240.30, 354.92, 43.27
208.15, 256.09, 36.57
69.60, 351.22, 11.69
310.79, 458.00, 45.26
360.96, 489.98, 5.36
226.04, 436.35, 16.48
447.89, 478.94, 20.15
251.44, 405.08, 35.54
350.76, 470.63, 8.18
473.30, 484.37, 49.89
33.57, 292.30, 2.79
296.14, 446.77, 54.30
106.52, 301.84, 38.68
421.49, 492.45, 29.87
327.69, 337.56, 38.94
358.76, 468.03, 56.56
277.73, 379.93, 42.61
498.20, 499.54, 1.63
31.86, 220.56, 13.03
120.33, 266.71, 58.01
345.30, 356.31, 54.59
21.90, 221.79, 17.31
115.92, 359.46, 32.57
267.22, 433.45, 17.24
2.09, 363.26, 54.15
489.62, 495.16, 11.51
366.88, 448.83, 46.05
230.23, 449.92, 19.11
7.22, 48.70, 33.23
76.31, 372.73, 25.71
216.24, 343.23, 1.48
409.28, 426.05, 22.26
435.64, 496.99, 10.85
455.66, 476.94, 59.67
392.57, 491.83, 56.13
117.59, 491.14, 23.91
495.24, 498.83, 0.54
301.37, 352.47, 57.92
196.08, 275.29, 18.09
230.12, 494.42, 25.11
333.25, 343.81, 26.25
78.75, 230.53, 29.56
442.21, 488.96, 50.27
270.39, 493.70, 49.55
3.59, 92.18, 12.11
485.50, 489.76, 29.36
370.86, 496.68, 17.53
420.18, 463.69, 19.05
17.49, 111.29, 2.02
151.31, 296.40, 58.38
68.59, 94.08, 47.52
186.42, 489.72, 38.81
148.72, 339.87, 54.44
455.79, 495.84, 32.20
200.23, 274.59, 45.80
209.88, 272.05, 55.67
415.77, 456.32, 28.02
73.69, 229.83, 54.92
96.85, 280.05, 16.01
449.46, 486.63, 42.33
412.59, 453.80, 43.86
107.26, 463.18, 6.96
497.28, 497.95, 5.53
227.24, 243.21, 30.85
409.85, 496.21, 39.84
414.78, 418.50, 4.96
489.59, 495.57, 27.40
367.96, 477.39, 8.39
398.56, 446.92, 42.77
494.67, 496.14, 21.68
449.84, 475.49, 39.12
417.74, 448.19, 18.35
498.02, 499.17, 53.92
34.96, 340.38, 44.20
24.61, 373.18, 28.81
176.21, 295.61, 0.19
399.76, 456.22, 33.55
486.79, 489.88, 18.53
454.56, 497.94, 49.51
26.64, 389.67, 10.76
269.71, 360.74, 20.13
271.84, 426.14, 58.60
285.32, 292.95, 12.24
298.06, 391.96, 0.60
279.95, 485.70, 29.81
483.18, 499.06, 47.98
263.41, 495.98, 38.32
144.09, 472.67, 28.04
192.57, 434.58, 11.81
188.13, 296.39, 12.28
463.23, 483.92, 41.63
172.95, 257.26, 24.44
166.84, 445.86, 45.28
193.58, 447.76, 30.43
442.58, 485.20, 1.59
312.40, 485.93, 53.55
212.12, 474.14, 33.38
382.23, 479.37, 42.96
473.33, 491.48, 17.19
144.76, 353.07, 58.23
457.99, 479.92, 40.09
479.64, 490.43, 5.36
144.05, 317.85, 42.98
195.97, 272.09, 37.54
163.79, 231.28, 45.42
361.31, 491.33, 24.77
381.80, 437.59, 17.43
412.92, 437.45, 7.45
139.15, 260.35, 24.65
259.18, 372.78, 27.93
189.52, 215.62, 44.46
313.84, 383.70, 28.17
497.63, 497.71, 27.23
476.85, 490.10, 38.71
146.26, 251.34, 18.59
45.93, 84.43, 11.34
415.14, 494.65, 20.94
473.07, 474.91, 13.18
466.93, 487.43, 34.53
334.44, 335.05, 10.06
315.30, 406.90, 16.92
422.65, 475.83, 10.51
168.46, 326.19, 11.61
57.80, 141.38, 45.13
153.17, 372.86, 1.32
114.43, 324.31, 7.63
139.41, 197.08, 53.92
433.16, 494.88, 50.26
219.78, 302.76, 8.97
295.43, 489.59, 16.01
159.55, 192.45, 36.54
46.54, 231.91, 9.81
138.75, 445.50, 44.93
320.60, 389.63, 48.43
166.80, 371.11, 58.75
212.20, 352.04, 31.78
477.45, 495.14, 9.35
217.83, 497.79, 54.09
317.79, 491.01, 14.54
395.37, 497.08, 9.44
144.00, 397.86, 51.44
27.18, 220.68, 30.02
139.58, 402.52, 41.33
182.96, 408.89, 54.63
492.64, 493.45, 8.03
23.99, 170.57, 7.02
318.80, 425.61, 37.31
36.36, 471.55, 35.84
308.56, 456.77, 32.43
185.08, 333.46, 58.22
425.46, 441.93, 8.24
311.03, 315.73, 4.28
94.85, 294.28, 49.15
7.58, 379.63, 28.36
118.26, 312.71, 34.05
276.76, 330.92, 20.92
332.90, 473.48, 20.20
39.63, 399.61, 31.94
128.19, 131.05, 56.15
123.60, 349.22, 27.76
138.28, 367.28, 38.50
232.35, 419.33, 38.37
67.23, 266.12, 15.90
187.40, 300.28, 16.42
484.19, 499.18, 14.08
472.52, 496.16, 12.26
359.26, 442.15, 4.94
379.36, 421.46, 57.09
413.92, 434.12, 8.67
405.19, 477.90, 6.89
339.82, 480.15, 57.93
54.14, 324.54, 21.15
414.70, 452.45, 24.31
405.93, 415.92, 59.11
321.71, 417.86, 28.44
300.88, 405.99, 0.34
374.26, 456.82, 1.60
311.62, 357.45, 3.71
173.38, 317.06, 18.52
391.34, 396.20, 55.83
292.61, 334.60, 33.29
269.52, 269.72, 15.39
206.70, 244.79, 2.62
369.66, 495.06, 0.15
170.28, 398.38, 48.66
313.93, 327.92, 16.50
421.35, 481.21, 16.41
18.14, 36.70, 5.26
245.41, 493.54, 54.50
29.60, 466.97, 18.62
402.45, 409.69, 31.31
183.40, 469.94, 39.72
1.16, 235.44, 8.22
411.66, 456.85, 16.16
418.39, 433.66, 45.08
197.12, 322.74, 8.18
115.73, 438.50, 48.74
280.95, 419.58, 0.06
15.76, 209.25, 49.39
376.05, 440.27, 36.34
276.35, 384.33, 40.75
364.67, 413.94, 29.75
158.19, 409.84, 44.73
335.40, 377.85, 14.44
29.68, 407.53, 58.02
401.14, 428.66, 31.41
206.00, 336.15, 3.49
100.12, 490.40, 2.42
90.11, 393.28, 41.38
378.66, 487.24, 40.84
283.64, 317.53, 11.72
248.39, 330.88, 9.87
277.81, 390.82, 16.88
267.28, 304.99, 18.86
331.57, 495.15, 10.20
71.70, 156.00, 33.97
8.74, 29.19, 9.98
353.27, 401.25, 17.44
389.63, 401.72, 25.54
485.98, 487.42, 8.44
8.29, 46.64, 21.17
35.39, 50.03, 4.80
408.84, 448.01, 11.78
177.86, 241.77, 6.65
170.17, 297.37, 38.75
192.57, 494.54, 7.36
138.19, 311.14, 13.26
221.06, 345.87, 52.11
232.98, 253.64, 34.44
482.15, 482.78, 56.95
383.74, 419.85, 9.33
146.47, 174.05, 59.28
195.93, 345.37, 37.29
178.15, 191.71, 1.13
186.38, 437.42, 31.48
200.93, 471.78, 38.05
145.62, 360.32, 51.73
409.16, 436.17, 44.98
215.67, 400.61, 33.56
278.79, 415.54, 4.82
415.95, 454.10, 35.17
404.68, 493.81, 42.34
426.31, 487.43, 45.77
260.75, 408.75, 33.42
252.80, 379.06, 0.92
109.85, 154.95, 24.66
274.03, 421.14, 32.91
244.24, 376.48, 8.93
405.56, 454.68, 42.02
277.81, 355.02, 45.59
38.10, 137.27, 47.64
399.82, 486.76, 57.63
317.22, 450.18, 41.55
398.66, 478.43, 29.50
47.12, 239.72, 39.31
437.93, 453.07, 15.98
335.08, 498.72, 5.11
74.97, 441.18, 41.86
354.95, 400.30, 29.00
420.27, 439.65, 52.11
113.65, 401.12, 1.11
202.89, 219.74, 49.89
163.73, 455.79, 11.38
400.49, 452.20, 22.53
132.04, 225.69, 44.41
68.22, 161.44, 11.37
40.93, 95.69, 54.08
128.15, 289.95, 37.58
497.25, 497.78, 48.96
217.00, 271.11, 19.77
227.07, 405.71, 15.10
300.62, 384.78, 58.39
455.67, 496.71, 5.19
209.85, 265.77, 24.01
81.24, 218.96, 8.93
97.20, 360.70, 38.80
284.36, 404.74, 27.55
119.40, 377.71, 50.71
461.24, 475.06, 22.04
479.87, 482.22, 55.10
484.08, 486.26, 8.08
380.43, 395.94, 27.22
84.92, 299.79, 48.32
494.93, 498.34, 16.87
446.00, 447.62, 21.34
351.73, 433.71, 13.59
170.23, 398.98, 45.06
60.12, 153.46, 21.98
13.84, 466.75, 16.67
199.38, 216.37, 1.38
400.07, 445.29, 0.23
471.36, 485.45, 48.93
113.57, 289.40, 3.07
460.68, 474.14, 27.75
9.45, 451.60, 11.51
113.54, 399.57, 49.60
372.13, 474.07, 42.57
398.01, 444.56, 2.68
41.58, 282.03, 7.82
110.11, 358.95, 35.52
397.40, 441.85, 57.60
2.27, 322.99, 57.60
69.64, 167.82, 33.93
395.00, 474.95, 20.85
141.25, 253.73, 27.98
255.01, 415.04, 33.54
431.44, 452.51, 8.81
442.23, 446.72, 15.23
17.38, 274.00, 43.25
8.68, 168.18, 56.79
273.42, 399.49, 58.26
136.88, 353.46, 49.42
195.88, 479.31, 5.80
94.58, 428.20, 40.48
451.37, 463.08, 32.53
22.14, 385.80, 7.09
246.53, 404.78, 10.64
17.50, 182.11, 59.83
84.19, 145.96, 29.53
406.67, 470.15, 25.81
52.54, 445.16, 57.19
346.92, 443.41, 39.55
308.10, 392.60, 54.27
66.56, 409.08, 40.24
166.71, 285.51, 58.97
163.56, 228.69, 41.24
27.70, 272.39, 35.08
26.75, 47.11, 10.87
31.80, 114.12, 6.62
171.30, 332.69, 9.14
211.14, 392.87, 7.34
155.48, 228.80, 11.22
237.08, 430.32, 49.91
333.22, 499.57, 22.17
26.00, 227.76, 5.26
56.90, 241.38, 36.80
232.86, 448.22, 54.50
141.59, 305.63, 30.47
362.97, 390.09, 12.42
495.88, 497.69, 28.79
174.90, 448.96, 18.88
381.12, 402.88, 4.59
43.95, 44.04, 51.62
339.18, 493.98, 35.69
320.63, 496.10, 7.24
494.37, 498.49, 15.40
261.79, 354.22, 44.61
247.98, 319.83, 46.09
148.90, 387.61, 23.89
409.56, 483.78, 32.87
48.13, 493.28, 2.61
105.35, 354.36, 15.49
125.37, 325.62, 44.79
439.33, 488.01, 41.86
316.71, 426.69, 57.80
413.83, 469.06, 40.53
285.15, 312.19, 31.89
110.26, 331.74, 22.97
278.41, 302.60, 56.82
146.79, 195.55, 3.57
54.80, 267.62, 25.79
32.49, 127.45, 36.73
275.57, 461.29, 26.67
288.54, 449.94, 20.94
485.44, 485.91, 22.56
168.66, 250.53, 19.05
331.87, 429.86, 33.66
46.97, 306.53, 57.71
318.74, 431.89, 30.07
111.67, 462.66, 6.24
465.12, 472.63, 26.13
473.88, 478.94, 42.42
58.05, 250.41, 9.68
230.67, 241.46, 37.63
59.34, 376.20, 41.52
476.32, 491.19, 44.62
466.09, 478.93, 38.79
294.49, 360.18, 33.86
343.73, 459.99, 48.29
454.50, 468.24, 48.55
161.28, 465.35, 39.93
432.05, 453.54, 39.20
274.38, 427.73, 43.56
49.61, 254.10, 25.95
234.63, 404.21, 11.99
38.99, 476.28, 45.67
366.70, 371.60, 36.88
236.63, 355.87, 21.20
59.08, 487.67, 49.23
490.13, 490.92, 27.42
274.65, 352.69, 0.84
246.04, 281.88, 51.85
212.97, 449.14, 3.67
266.66, 414.29, 3.27
163.93, 263.09, 19.22
49.18, 409.83, 17.77
189.66, 435.17, 56.55
358.13, 364.73, 35.68
176.08, 278.63, 53.07
391.45, 480.88, 21.91
315.26, 318.85, 14.37
47.93, 249.29, 44.17
30.18, 197.26, 35.69
107.50, 383.86, 35.95
46.11, 401.42, 35.27
442.05, 461.61, 1.32
59.22, 70.31, 16.77
203.39, 325.53, 33.75
68.19, 183.80, 1.25
350.34, 380.70, 29.66
227.82, 465.94, 46.65
439.44, 486.39, 6.00
369.96, 436.27, 1.97
379.77, 477.08, 7.22
428.30, 499.26, 1.02
398.51, 494.42, 18.96
210.78, 487.91, 45.66
348.92, 439.67, 0.24
101.98, 355.60, 56.94
274.10, 396.31, 30.52
156.87, 374.71, 22.81
383.07, 383.10, 50.94
482.60, 485.78, 40.62
362.42, 441.46, 46.70
106.28, 248.10, 18.24
299.42, 495.12, 38.48
8.44, 494.45, 37.76
493.01, 498.18, 31.70
475.16, 475.40, 17.28
141.73, 394.33, 1.39
200.60, 357.82, 6.83
382.20, 401.97, 34.64
466.93, 476.02, 1.47
473.69, 491.91, 19.41
53.70, 230.27, 6.21
143.74, 228.59, 6.09
96.48, 456.14, 19.63
290.48, 326.92, 42.97
236.34, 371.33, 35.54
441.24, 472.93, 7.53
390.99, 479.43, 29.77
157.83, 211.26, 28.43
147.82, 192.96, 22.16
16.16, 294.22, 46.88
439.37, 456.35, 57.60
438.17, 496.12, 47.17
128.42, 482.96, 33.01
76.72, 206.13, 3.18
212.39, 295.97, 47.06
212.73, 341.16, 6.68
369.62, 378.61, 42.79
281.01, 308.84, 13.63
324.96, 392.47, 8.79
259.70, 320.84, 31.76
321.57, 473.46, 59.02
299.55, 373.05, 46.00
162.83, 254.42, 21.85
197.06, 374.09, 3.95
144.41, 374.25, 54.45
191.14, 470.82, 49.59
45.38, 144.19, 34.53
150.18, 216.03, 27.38
0.50, 194.27, 27.64
76.69, 80.89, 7.98
346.40, 454.58, 39.82
52.87, 237.02, 19.04
234.26, 471.78, 2.19
345.18, 495.46, 26.42
244.68, 320.65, 31.13
441.86, 459.53, 11.74
236.53, 250.87, 45.37
376.20, 455.71, 17.28
26.61, 124.29, 13.90
353.62, 369.70, 27.71
40.64, 331.21, 56.67
13.66, 245.44, 16.47
112.08, 307.02, 18.75
183.28, 498.01, 31.20
446.44, 494.27, 6.90
274.56, 307.13, 34.14
226.16, 353.81, 31.82
114.69, 242.69, 17.99
219.78, 438.61, 18.62
27.74, 187.66, 52.55
387.94, 390.96, 27.75
481.22, 489.21, 29.98
164.01, 455.85, 8.26
126.62, 444.85, 34.49
138.86, 416.88, 21.22
166.52, 489.11, 33.13
110.32, 417.16, 20.81
230.38, 372.35, 15.18
182.00, 332.72, 22.44
404.87, 416.09, 46.71
124.06, 261.50, 17.56
298.09, 330.67, 20.91
354.40, 449.56, 52.24
90.06, 305.53, 41.99
473.59, 478.60, 7.50
489.97, 499.82, 7.40
