10000
465.22, 209.14, 53.13
51.47, 117.91, 5.45
81.29, 498.52, 96.48
154.07, 29.57, 39.96
143.30, 166.75, 27.00
63.54, 181.19, 31.81
360.74, 216.91, 82.77
329.16, 407.38, 84.55
209.17, 353.85, 30.60
71.38, 72.44, 87.86
63.37, 262.99, 92.19
189.32, 149.53, 49.37
29.59, 181.60, 60.34
232.28, 259.94, 78.51
77.30, 337.55, 35.28
361.40, 270.85, 38.38
102.42, 234.31, 68.92
456.62, 159.81, 15.75
47.50, 280.72, 92.86
109.29, 300.67, 91.34
220.65, 214.84, 35.55
292.26, 170.14, 85.71
57.99, 463.30, 18.78
230.63, 280.42, 72.82
324.82, 324.67, 75.41
220.27, 471.63, 55.68
213.22, 479.80, 61.55
169.29, 113.59, 49.64
28.43, 125.49, 60.24
283.35, 329.36, 80.64
228.46, 315.10, 1.85
390.55, 127.74, 41.25
50.42, 178.93, 71.95
219.47, 379.77, 18.49
388.12, 406.77, 52.72
315.84, 457.70, 77.23
39.37, 11.67, 61.10
22.06, 137.55, 13.52
481.78, 274.45, 19.29
363.98, 109.49, 46.51
23.64, 202.49, 32.13
98.83, 206.40, 57.37
77.06, 138.83, 65.01
395.67, 314.28, 72.44
471.83, 138.29, 27.23
451.25, 428.42, 86.90
238.84, 201.57, 81.13
108.17, 31.69, 98.35
197.97, 236.08, 30.77
46.17, 456.34, 28.40
54.03, 8.30, 6.44
177.19, 212.04, 17.66
95.92, 177.33, 66.01
302.07, 482.94, 47.41
71.54, 66.42, 94.05
192.50, 176.53, 33.31
437.10, 452.30, 6.13
360.97, 112.05, 13.61
16.43, 139.82, 72.14
184.51, 225.20, 80.48
216.09, 260.48, 71.43
68.74, 105.59, 40.10
388.21, 392.03, 95.46
288.64, 331.60, 97.22
278.59, 64.56, 34.44
335.18, 490.97, 6.50
301.86, 299.97, 34.61
343.91, 33.94, 77.38
215.84, 344.51, 5.00
295.63, 263.05, 25.20
181.75, 10.19, 99.87
473.43, 381.71, 90.03
260.09, 348.66, 17.04
446.64, 165.49, 60.12
167.33, 59.25, 46.43
442.78, 47.52, 99.93
165.36, 388.91, 89.07
176.72, 285.30, 57.45
340.13, 130.13, 57.98
343.96, 463.23, 73.29
307.99, 476.62, 80.02
364.85, 445.42, 97.60
131.29, 266.90, 55.51
401.15, 89.85, 3.38
491.29, 346.17, 12.69
467.91, 129.37, 27.88
19.43, 219.06, 28.11
445.46, 180.79, 40.06
188.56, 163.26, 86.25
269.45, 422.76, 85.18
377.65, 337.82, 32.82
355.66, 147.43, 57.94
209.17, 464.46, 50.01
211.46, 205.44, 68.09
79.44, 195.75, 60.19
11.37, 386.75, 47.32
21.65, 125.20, 60.09
480.96, 79.29, 67.79
222.77, 352.28, 12.62
56.05, 180.06, 62.36
218.48, 402.94, 91.08
273.28, 265.59, 17.10
81.64, 436.26, 92.24
16.24, 22.75, 10.90
356.88, 352.31, 24.40
404.19, 456.45, 67.09
144.66, 468.00, 45.21
74.19, 493.70, 20.16
159.90, 159.40, 85.27
192.31, 354.88, 50.58
349.79, 92.33, 59.37
40.80, 24.26, 62.91
312.27, 191.66, 50.23
284.11, 387.63, 41.97
374.84, 144.75, 62.12
325.45, 176.14, 78.27
335.31, 310.60, 97.06
342.89, 325.13, 72.69
92.96, 222.34, 15.27
449.86, 287.21, 71.65
275.41, 244.09, 18.88
274.21, 293.27, 11.68
52.58, 181.52, 53.92
402.77, 95.03, 28.20
190.22, 64.94, 74.47
409.12, 410.99, 70.37
91.10, 234.49, 66.15
382.37, 197.30, 24.03
167.21, 73.11, 96.53
317.33, 38.21, 41.31
441.76, 66.03, 60.37
223.14, 458.45, 69.75
358.70, 127.72, 29.88
172.14, 368.66, 30.12
443.05, 142.81, 17.28
54.32, 221.93, 70.52
267.98, 226.46, 21.35
339.05, 351.57, 89.86
210.06, 136.91, 73.24
486.57, 437.80, 37.14
270.73, 378.81, 33.39
109.70, 177.07, 17.33
377.09, 135.44, 31.96
373.88, 64.32, 32.51
106.14, 70.04, 3.09
253.52, 309.24, 20.77
270.90, 58.26, 51.45
447.55, 353.60, 87.70
322.21, 362.99, 18.69
308.24, 301.54, 18.05
124.04, 455.52, 2.95
369.14, 380.40, 72.30
409.42, 434.40, 35.23
281.85, 378.77, 75.02
187.61, 106.88, 48.88
499.10, 423.34, 53.05
107.33, 92.59, 1.43
187.46, 19.94, 43.28
352.76, 94.53, 36.55
428.34, 58.12, 25.49
118.44, 73.70, 19.53
82.95, 26.75, 6.61
140.32, 271.68, 54.59
69.15, 72.07, 52.74
213.51, 162.82, 10.03
37.55, 311.41, 95.78
168.17, 298.21, 49.00
352.69, 59.21, 95.90
463.01, 437.35, 3.19
196.91, 388.87, 80.65
455.21, 165.94, 45.53
329.68, 305.52, 70.46
78.80, 179.37, 29.12
368.72, 307.41, 99.40
171.90, 384.81, 75.51
221.47, 323.50, 13.00
100.68, 253.73, 28.44
300.81, 2.12, 33.88
196.28, 251.95, 51.78
218.02, 145.56, 92.70
411.86, 498.81, 55.31
73.29, 305.57, 90.80
85.19, 376.00, 91.73
69.86, 235.66, 51.84
318.02, 426.92, 94.66
277.12, 99.98, 97.74
319.73, 377.91, 34.29
270.97, 128.30, 9.90
174.26, 281.17, 65.63
400.37, 345.70, 73.81
434.60, 440.34, 47.73
379.16, 154.61, 15.42
294.18, 245.52, 32.96
94.59, 469.62, 83.90
390.65, 127.77, 75.15
271.25, 364.60, 80.15
125.58, 355.27, 98.32
242.90, 348.60, 36.23
299.89, 148.92, 14.51
379.48, 5.17, 79.71
427.18, 404.25, 93.33
1.56, 371.88, 32.33
362.42, 483.26, 80.23
206.43, 163.14, 55.35
430.68, 396.42, 46.25
237.30, 317.07, 29.06
124.71, 43.90, 42.94
165.01, 432.54, 0.97
222.50, 337.84, 44.21
31.79, 23.79, 21.80
418.47, 298.39, 94.54
40.51, 215.96, 69.89
329.68, 416.67, 62.74
175.56, 99.75, 8.38
89.59, 19.32, 35.29
121.77, 18.88, 85.74
244.24, 367.56, 84.64
322.90, 143.36, 42.99
376.52, 86.76, 29.85
297.86, 346.54, 91.80
370.37, 67.52, 79.93
229.87, 217.22, 39.59
47.43, 14.40, 29.17
167.81, 62.79, 23.22
128.86, 160.21, 68.83
247.17, 57.08, 33.99
155.46, 121.02, 5.00
459.64, 320.26, 36.44
203.18, 255.21, 39.64
489.73, 250.60, 64.22
21.65, 19.50, 94.07
305.95, 421.05, 80.22
161.37, 499.62, 43.31
354.95, 369.87, 78.35
304.62, 345.01, 98.61
172.86, 217.55, 42.67
438.52, 68.36, 36.72
311.50, 292.84, 29.25
266.69, 394.38, 40.28
489.04, 412.81, 58.59
413.83, 370.56, 96.48
130.44, 197.33, 65.66
95.52, 98.39, 14.27
271.89, 369.37, 11.54
66.76, 18.30, 74.95
480.62, 462.34, 78.88
391.00, 499.11, 40.43
297.66, 286.58, 15.09
446.75, 355.30, 20.78
60.15, 460.92, 14.56
176.24, 153.77, 58.38
112.35, 355.27, 7.41
440.66, 91.71, 35.33
186.09, 479.11, 8.83
42.70, 137.46, 63.45
430.39, 249.38, 43.86
72.59, 342.56, 87.28
13.67, 245.14, 58.31
288.19, 66.24, 30.28
217.70, 63.94, 21.67
320.20, 115.99, 57.01
307.69, 303.45, 83.16
157.57, 312.69, 21.04
6.49, 58.61, 21.34
182.03, 49.00, 32.78
437.12, 217.64, 92.82
45.34, 335.60, 25.03
238.12, 316.31, 98.90
480.15, 436.83, 30.58
15.52, 337.14, 13.52
269.54, 295.95, 26.68
181.23, 176.27, 13.66
132.59, 353.24, 59.42
358.85, 111.50, 87.21
276.16, 380.83, 48.66
222.05, 50.95, 25.53
379.86, 408.57, 4.02
182.18, 187.11, 1.01
383.85, 7.14, 67.11
73.49, 485.90, 46.59
199.84, 442.26, 46.79
208.01, 270.27, 56.86
427.78, 327.31, 45.84
200.19, 72.33, 81.03
395.73, 196.87, 0.94
107.26, 491.58, 40.42
412.49, 208.27, 86.29
6.13, 71.66, 37.97
91.02, 270.44, 76.56
445.28, 255.29, 98.93
32.81, 106.37, 40.21
81.96, 361.16, 51.55
116.18, 393.99, 51.57
54.57, 308.76, 87.06
172.34, 9.29, 81.93
58.63, 60.35, 92.58
21.27, 331.10, 69.55
6.23, 15.66, 90.45
238.78, 367.47, 87.04
364.48, 447.55, 6.14
199.00, 446.49, 36.01
101.70, 68.00, 86.05
445.68, 186.50, 14.43
432.39, 25.57, 59.62
352.29, 240.35, 35.37
57.21, 120.69, 48.83
399.72, 202.69, 38.48
154.06, 346.57, 35.38
291.27, 395.44, 40.15
302.13, 83.51, 64.10
103.14, 313.33, 28.37
128.35, 454.60, 52.60
293.44, 133.69, 34.53
63.71, 54.73, 54.91
230.57, 183.92, 21.31
0.18, 56.20, 52.57
11.86, 429.24, 24.01
159.79, 130.50, 83.83
289.47, 203.80, 86.54
437.42, 277.55, 31.79
165.50, 374.94, 53.04
171.24, 74.74, 38.54
24.00, 212.50, 27.16
42.02, 118.00, 57.40
496.28, 248.77, 2.61
416.32, 83.79, 60.57
171.33, 168.31, 16.36
243.00, 459.36, 49.10
226.86, 77.72, 89.51
398.62, 130.04, 26.59
429.72, 181.25, 15.26
467.36, 240.07, 62.12
4.10, 245.17, 39.31
150.47, 119.11, 41.62
248.07, 82.02, 68.92
136.40, 153.95, 55.52
62.04, 439.50, 54.77
143.86, 344.86, 53.52
296.12, 449.11, 27.66
284.11, 482.62, 80.21
88.96, 490.05, 51.69
190.40, 476.67, 48.10
224.57, 265.69, 90.41
344.43, 421.08, 71.08
33.07, 387.97, 83.99
2.62, 63.20, 34.39
74.74, 128.28, 16.97
404.34, 5.97, 77.57
330.90, 38.22, 29.90
338.19, 287.36, 79.18
446.96, 179.08, 6.16
469.71, 5.60, 17.20
292.99, 40.15, 61.25
398.97, 456.31, 0.46
287.04, 183.80, 86.60
40.64, 381.27, 86.16
131.24, 43.00, 67.52
406.93, 461.46, 78.96
400.52, 426.80, 17.09
43.37, 179.33, 11.67
362.10, 473.80, 56.72
28.67, 192.48, 97.23
53.58, 345.64, 43.46
415.28, 463.29, 80.19
70.18, 183.84, 4.91
70.41, 139.74, 65.68
270.38, 76.60, 8.69
390.36, 145.24, 26.06
266.64, 311.37, 76.19
115.28, 169.65, 44.90
185.98, 333.37, 63.26
281.52, 326.17, 14.80
326.56, 406.61, 85.10
25.15, 207.22, 23.59
64.41, 290.37, 72.54
307.05, 4.35, 5.60
239.92, 116.60, 23.24
478.27, 310.21, 61.57
341.07, 393.19, 68.18
257.70, 261.38, 27.21
160.33, 476.36, 22.10
465.09, 369.26, 57.21
298.90, 267.31, 40.25
51.61, 285.00, 51.69
486.04, 103.40, 73.81
413.97, 418.39, 48.64
237.78, 147.59, 17.14
473.71, 338.30, 0.42
457.50, 342.49, 81.82
368.60, 290.25, 8.11
246.50, 499.98, 29.98
146.61, 34.58, 66.70
6.00, 157.38, 63.33
389.00, 100.31, 38.93
436.45, 257.52, 8.52
29.89, 27.21, 89.34
337.53, 316.57, 75.37
98.18, 294.82, 34.26
246.83, 342.52, 5.39
494.40, 473.94, 61.53
486.45, 169.84, 86.33
46.04, 246.31, 7.25
180.49, 396.82, 95.43
268.72, 384.93, 9.52
323.25, 62.49, 64.95
312.56, 131.52, 51.79
79.56, 391.63, 47.18
304.68, 214.07, 25.40
250.77, 184.19, 8.53
22.19, 75.87, 43.36
300.87, 39.51, 13.36
358.53, 302.76, 88.27
73.31, 399.24, 82.23
191.21, 298.91, 39.27
399.85, 179.75, 37.02
334.86, 35.52, 58.37
272.85, 355.07, 91.48
79.90, 245.08, 87.62
182.78, 59.33, 20.51
190.18, 317.12, 78.36
177.07, 416.14, 59.15
471.59, 434.29, 4.55
236.46, 181.17, 54.03
442.78, 230.09, 66.22
253.15, 219.67, 29.63
50.23, 16.51, 28.95
294.95, 141.82, 50.48
86.00, 482.54, 34.17
12.05, 400.56, 71.35
298.64, 264.90, 14.05
52.32, 130.13, 83.82
451.84, 5.14, 17.87
257.47, 281.85, 99.99
88.84, 491.71, 65.42
281.49, 8.97, 77.48
321.27, 307.21, 50.39
163.85, 78.16, 93.97
386.99, 121.51, 84.51
367.58, 151.86, 39.92
328.88, 450.51, 65.30
418.04, 408.52, 24.20
244.19, 406.00, 27.31
116.15, 456.34, 94.11
458.14, 251.08, 63.17
408.55, 165.65, 70.02
495.48, 14.68, 37.35
445.02, 205.89, 97.81
174.32, 67.61, 26.00
197.26, 38.70, 43.13
338.54, 486.05, 62.61
319.15, 202.58, 1.58
492.22, 286.34, 13.81
257.61, 236.00, 91.31
214.32, 273.37, 15.43
38.29, 341.85, 41.36
24.95, 361.43, 27.87
213.80, 204.99, 4.03
161.21, 369.67, 85.11
236.40, 51.68, 12.45
311.49, 20.51, 74.90
65.34, 396.13, 91.67
64.71, 246.12, 62.34
202.37, 267.92, 21.85
469.08, 494.64, 16.63
131.35, 367.52, 60.14
474.53, 88.31, 84.93
381.42, 367.49, 65.82
467.85, 381.95, 39.04
198.87, 277.25, 52.97
410.92, 64.76, 64.23
166.59, 231.62, 29.43
74.36, 4.55, 25.77
109.76, 60.43, 82.72
332.12, 111.97, 1.56
339.52, 360.79, 55.13
261.01, 367.95, 69.96
270.42, 337.50, 23.36
184.87, 470.56, 54.08
270.20, 213.23, 77.10
127.99, 82.32, 8.95
318.69, 350.95, 85.78
209.77, 456.60, 59.42
234.67, 189.03, 68.34
135.04, 355.24, 16.22
432.39, 477.25, 48.16
423.35, 202.84, 78.50
460.45, 431.59, 97.24
189.44, 414.81, 34.93
13.78, 110.75, 63.08
448.85, 353.98, 65.89
258.75, 368.33, 40.71
387.40, 473.07, 87.40
234.58, 466.75, 13.26
117.47, 450.30, 27.05
353.07, 162.50, 50.54
455.69, 88.73, 45.01
175.37, 100.02, 37.82
12.05, 484.28, 71.90
263.37, 498.09, 20.00
190.27, 38.71, 92.73
44.37, 186.47, 0.93
374.95, 364.48, 24.01
355.40, 369.53, 47.51
438.96, 57.71, 72.90
209.63, 363.95, 24.70
51.94, 270.84, 94.90
414.23, 298.20, 44.23
424.73, 55.57, 42.29
28.95, 179.78, 58.21
394.54, 136.13, 82.67
351.85, 147.48, 82.48
456.97, 171.33, 27.20
212.24, 441.60, 4.55
291.62, 237.66, 4.48
407.74, 458.51, 31.87
327.07, 273.67, 10.67
200.28, 18.16, 77.75
253.30, 133.75, 22.17
452.02, 478.12, 80.03
435.62, 267.04, 36.30
294.60, 387.54, 11.44
218.18, 429.30, 70.39
250.51, 301.08, 84.65
447.87, 312.72, 63.15
22.55, 478.99, 91.17
6.10, 104.82, 46.75
301.19, 298.61, 54.03
24.31, 324.46, 55.80
472.40, 105.76, 32.26
88.53, 393.34, 73.08
101.06, 254.68, 2.70
423.49, 347.70, 44.36
82.08, 35.69, 74.94
97.78, 439.48, 87.57
453.41, 382.38, 79.12
23.59, 182.15, 38.40
116.90, 496.17, 18.87
247.83, 225.23, 76.74
174.11, 141.93, 12.38
60.01, 356.82, 29.47
319.74, 160.63, 68.72
87.73, 496.64, 7.00
307.03, 32.43, 74.66
125.45, 316.92, 66.39
468.61, 413.54, 12.72
260.25, 175.80, 64.88
207.37, 278.95, 6.43
229.74, 432.16, 37.84
325.86, 440.20, 6.22
187.00, 492.72, 65.45
102.73, 87.24, 1.22
466.02, 185.60, 46.52
213.31, 439.02, 81.88
352.40, 321.10, 38.33
490.91, 387.45, 96.78
80.19, 152.65, 9.23
197.70, 2.52, 58.57
107.94, 452.77, 50.59
484.10, 239.11, 69.61
490.78, 129.40, 67.44
120.91, 464.17, 70.74
169.13, 294.85, 75.86
458.82, 319.25, 79.71
55.54, 19.70, 42.42
459.33, 257.91, 90.19
226.33, 224.20, 69.23
120.65, 165.03, 62.31
132.39, 340.62, 19.61
246.51, 87.36, 62.07
341.98, 83.44, 57.12
343.67, 93.55, 13.65
230.72, 455.14, 96.40
44.01, 451.35, 27.10
55.83, 52.92, 1.56
393.43, 470.02, 67.49
300.85, 392.01, 77.75
194.10, 322.79, 51.65
369.91, 383.21, 48.28
393.22, 246.44, 9.37
457.73, 361.81, 54.08
339.26, 27.85, 37.83
35.34, 221.98, 17.98
142.92, 442.95, 25.45
186.24, 328.58, 45.72
442.70, 122.01, 35.33
312.81, 20.43, 50.06
149.66, 493.01, 32.74
324.78, 246.64, 48.40
294.09, 310.24, 26.78
128.44, 252.78, 58.38
479.81, 125.02, 87.68
373.97, 321.80, 63.99
235.11, 207.85, 8.74
297.22, 433.84, 8.22
291.57, 201.94, 19.94
427.66, 406.19, 51.05
89.07, 489.21, 40.03
235.50, 168.75, 73.95
157.80, 190.54, 88.27
272.52, 386.52, 79.50
29.01, 220.89, 79.29
334.77, 219.35, 86.69
38.03, 182.73, 5.24
453.81, 174.63, 23.63
368.68, 426.28, 83.73
418.35, 321.48, 31.45
9.34, 140.26, 27.92
353.62, 160.18, 78.15
10.67, 178.55, 90.85
453.03, 237.66, 3.02
115.53, 285.16, 61.17
78.75, 234.38, 31.31
36.24, 268.85, 55.00
437.39, 279.46, 80.04
443.60, 307.31, 70.46
205.08, 244.65, 79.69
171.09, 246.45, 60.83
138.84, 284.05, 26.55
287.29, 311.49, 51.30
175.13, 489.09, 18.99
111.39, 378.03, 85.22
101.14, 279.17, 80.55
6.93, 175.45, 51.77
395.98, 110.51, 95.12
444.72, 322.50, 29.80
94.23, 320.90, 38.82
444.93, 241.02, 95.46
334.10, 499.21, 50.03
149.91, 68.83, 95.90
428.43, 238.79, 97.32
6.12, 10.06, 1.30
154.30, 63.84, 46.65
410.55, 433.27, 23.61
304.68, 272.50, 56.73
262.90, 267.24, 47.48
199.36, 480.04, 7.34
226.20, 162.95, 67.11
122.91, 334.42, 52.41
193.75, 301.40, 76.08
357.39, 275.57, 50.10
55.89, 443.07, 27.95
420.10, 382.63, 18.04
415.23, 147.43, 85.44
113.71, 362.27, 57.12
478.24, 353.95, 18.24
360.27, 138.65, 42.51
16.31, 20.52, 7.13
334.44, 373.17, 59.83
102.47, 75.41, 75.54
448.06, 134.28, 29.38
354.78, 364.76, 14.33
77.93, 415.04, 75.00
214.93, 385.01, 1.43
387.75, 321.83, 18.15
424.76, 187.61, 58.53
481.93, 95.03, 76.16
395.12, 246.97, 45.64
259.76, 232.28, 76.89
155.08, 102.85, 81.41
22.31, 431.46, 34.72
86.05, 39.14, 7.41
436.34, 415.66, 25.53
247.55, 252.83, 98.86
191.21, 7.28, 15.28
352.93, 214.10, 76.27
408.35, 148.05, 99.17
414.69, 32.99, 3.83
390.62, 476.68, 59.30
314.72, 442.03, 83.84
445.28, 139.44, 10.81
126.19, 289.71, 85.15
88.85, 283.01, 41.71
482.99, 31.75, 88.72
259.77, 227.13, 22.88
223.81, 413.71, 8.91
36.59, 198.45, 34.70
492.26, 177.08, 66.20
99.28, 288.69, 86.93
13.31, 0.95, 59.46
89.30, 44.08, 63.16
456.45, 325.07, 24.74
436.12, 359.08, 60.80
193.81, 2.75, 86.88
432.98, 200.13, 86.02
435.62, 213.34, 21.12
178.09, 186.32, 62.85
233.13, 36.90, 57.76
260.14, 265.50, 88.02
247.32, 373.26, 96.07
71.52, 209.85, 72.31
48.88, 281.95, 56.11
192.88, 476.24, 16.15
107.33, 145.62, 2.26
218.56, 196.31, 35.42
104.59, 126.27, 31.48
499.82, 242.09, 45.23
333.57, 6.13, 46.61
380.52, 16.74, 86.53
280.31, 494.05, 40.85
403.91, 410.55, 6.94
97.96, 247.23, 18.67
489.33, 299.94, 43.63
126.88, 19.59, 81.50
27.91, 117.91, 66.72
460.74, 313.15, 27.04
38.82, 445.89, 87.76
363.43, 492.54, 61.44
274.53, 336.57, 82.88
170.93, 335.31, 15.64
277.86, 234.34, 85.42
227.44, 245.05, 4.56
187.81, 477.98, 32.34
468.26, 164.72, 81.84
376.84, 12.04, 63.64
36.70, 403.64, 37.06
93.13, 160.65, 37.29
370.02, 448.41, 68.07
490.11, 193.79, 96.95
72.56, 176.79, 52.34
62.01, 2.59, 77.27
177.98, 46.40, 49.02
385.36, 61.10, 15.60
143.76, 100.92, 0.98
499.48, 47.50, 20.94
189.23, 336.86, 86.28
62.59, 93.30, 94.45
440.43, 415.92, 2.87
399.82, 184.13, 61.96
345.48, 205.28, 72.12
34.01, 315.03, 31.96
37.45, 492.55, 28.26
68.68, 168.22, 93.29
305.32, 265.50, 34.47
187.06, 394.85, 78.49
156.59, 483.66, 44.58
357.52, 106.31, 4.50
173.60, 108.87, 24.90
402.17, 479.20, 23.48
46.83, 120.62, 76.02
207.74, 10.86, 36.11
372.57, 128.76, 61.48
347.50, 495.99, 0.75
92.15, 327.39, 72.69
51.26, 286.07, 75.64
388.73, 216.83, 48.40
122.14, 412.38, 21.37
6.38, 73.56, 36.15
364.44, 253.53, 29.65
380.32, 378.61, 44.21
169.85, 181.05, 93.37
224.19, 138.92, 98.32
422.15, 77.73, 56.09
379.36, 64.68, 0.57
135.21, 359.19, 37.86
347.80, 210.58, 0.55
48.91, 199.82, 91.37
72.83, 264.63, 43.44
84.03, 134.85, 60.70
258.81, 485.38, 69.84
414.04, 139.94, 56.55
397.38, 160.50, 18.39
259.88, 244.90, 89.26
254.31, 198.77, 38.87
167.56, 276.94, 77.04
431.78, 386.81, 72.22
298.62, 18.80, 33.62
316.81, 252.53, 6.98
463.82, 464.92, 0.06
321.70, 193.76, 92.45
72.80, 32.96, 81.48
377.45, 362.80, 88.75
169.62, 96.24, 44.45
221.05, 60.78, 76.73
87.91, 109.62, 86.34
181.59, 400.68, 47.23
304.01, 470.17, 66.96
484.36, 56.93, 54.07
102.08, 144.93, 58.09
116.38, 346.95, 58.53
6.06, 76.30, 79.60
94.32, 495.56, 29.60
391.54, 0.50, 15.67
109.74, 33.01, 4.83
78.14, 152.87, 2.29
59.31, 179.40, 74.93
333.17, 442.81, 10.86
459.73, 89.75, 42.50
401.12, 128.38, 85.31
264.84, 283.75, 35.81
226.60, 364.77, 82.87
204.18, 276.45, 42.32
268.44, 306.70, 85.73
13.52, 173.92, 79.15
27.21, 274.00, 52.84
389.75, 111.15, 48.65
436.26, 404.55, 32.46
237.94, 204.31, 51.05
